ANN_model,digit_Ab,iteration,k,L,accuracy,TNrate,recall,f1,precision,time,metric
1,9,3,2,2,0.9173333333333333,0.9564912280701754,0.17333333333333334,0.17333333333333334,0.17333333333333334,4.744186639785767,Construction Error
1,9,3,3,1,0.9366666666666666,0.9666666666666667,0.36666666666666664,0.36666666666666664,0.36666666666666664,4.655073404312134,Construction Error
1,9,3,3,2,0.917,0.9563157894736842,0.17,0.17,0.17,4.661309242248535,Construction Error
1,9,3,4,1,0.9583333333333334,0.9780701754385965,0.5833333333333334,0.5833333333333334,0.5833333333333334,4.649029493331909,Construction Error
1,9,3,4,2,0.9316666666666666,0.9640350877192982,0.31666666666666665,0.31666666666666665,0.31666666666666665,4.652813196182251,Construction Error
1,9,3,5,1,0.9573333333333334,0.9775438596491228,0.5733333333333334,0.5733333333333334,0.5733333333333334,4.747499227523804,Construction Error
1,9,3,5,2,0.9306666666666666,0.9635087719298245,0.30666666666666664,0.30666666666666664,0.30666666666666664,4.751674175262451,Construction Error
1,9,3,6,1,0.9406666666666667,0.9687719298245614,0.4066666666666667,0.4066666666666667,0.4066666666666667,4.8000757694244385,Construction Error
1,9,3,6,2,0.9303333333333333,0.9633333333333334,0.30333333333333334,0.30333333333333334,0.30333333333333334,4.7988951206207275,Construction Error
1,9,3,7,1,0.9276666666666666,0.9619298245614035,0.27666666666666667,0.27666666666666667,0.27666666666666667,4.758943557739258,Construction Error
1,9,3,7,2,0.9243333333333333,0.9601754385964912,0.24333333333333335,0.24333333333333335,0.24333333333333335,4.758758544921875,Construction Error
1,9,3,8,1,0.9293333333333333,0.9628070175438597,0.29333333333333333,0.29333333333333333,0.29333333333333333,4.700119495391846,Construction Error
1,9,3,8,2,0.9233333333333333,0.9596491228070175,0.23333333333333334,0.23333333333333334,0.23333333333333334,4.694701910018921,Construction Error
1,9,3,9,1,0.9306666666666666,0.9635087719298245,0.30666666666666664,0.30666666666666664,0.30666666666666664,4.82029914855957,Construction Error
1,9,3,9,2,0.9246666666666666,0.9603508771929825,0.24666666666666667,0.2466666666666667,0.24666666666666667,4.81376051902771,Construction Error
1,9,3,10,1,0.9326666666666666,0.964561403508772,0.32666666666666666,0.32666666666666666,0.32666666666666666,5.472111225128174,Construction Error
1,9,3,10,2,0.9283333333333333,0.962280701754386,0.2833333333333333,0.2833333333333333,0.2833333333333333,5.4766926765441895,Construction Error
1,9,4,1,1,0.9446666666666667,0.9708771929824561,0.44666666666666666,0.44666666666666666,0.44666666666666666,4.267916202545166,Construction Error
1,9,4,1,2,0.9113333333333333,0.9533333333333334,0.11333333333333333,0.11333333333333333,0.11333333333333333,4.268110990524292,Construction Error
1,9,4,2,1,0.9573333333333334,0.9775438596491228,0.5733333333333334,0.5733333333333334,0.5733333333333334,4.781181335449219,Construction Error
1,9,4,2,2,0.9203333333333333,0.9580701754385965,0.20333333333333334,0.20333333333333334,0.20333333333333334,4.781636476516724,Construction Error
1,9,4,3,1,0.9376666666666666,0.9671929824561404,0.37666666666666665,0.37666666666666665,0.37666666666666665,4.700784921646118,Construction Error
1,9,4,3,2,0.9193333333333333,0.9575438596491228,0.19333333333333333,0.19333333333333333,0.19333333333333333,4.700320482254028,Construction Error
1,9,4,4,1,0.9483333333333334,0.9728070175438597,0.48333333333333334,0.48333333333333334,0.48333333333333334,4.834289789199829,Construction Error
1,9,4,4,2,0.9243333333333333,0.9601754385964912,0.24333333333333335,0.24333333333333335,0.24333333333333335,4.811161518096924,Construction Error
1,9,4,5,1,0.96,0.9789473684210527,0.6,0.6,0.6,4.742664337158203,Construction Error
1,9,4,5,2,0.932,0.9642105263157895,0.32,0.32,0.32,4.736861228942871,Construction Error
1,9,4,6,1,0.946,0.9715789473684211,0.46,0.46,0.46,4.7745091915130615,Construction Error
1,9,4,6,2,0.924,0.96,0.24,0.24,0.24,4.768183946609497,Construction Error
1,9,4,7,1,0.938,0.9673684210526315,0.38,0.38,0.38,4.694982290267944,Construction Error
1,9,4,7,2,0.9226666666666666,0.9592982456140351,0.22666666666666666,0.22666666666666666,0.22666666666666666,4.689940452575684,Construction Error
1,9,4,8,1,0.9323333333333333,0.9643859649122807,0.3233333333333333,0.3233333333333333,0.3233333333333333,4.67805814743042,Construction Error
1,9,4,8,2,0.9273333333333333,0.9617543859649123,0.2733333333333333,0.2733333333333333,0.2733333333333333,4.673046112060547,Construction Error
1,9,4,9,1,0.9436666666666667,0.9703508771929824,0.43666666666666665,0.43666666666666665,0.43666666666666665,4.889552116394043,Construction Error
1,9,4,9,2,0.9333333333333333,0.9649122807017544,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.895859003067017,Construction Error
1,9,4,10,1,0.931,0.9636842105263158,0.31,0.31,0.31,4.976898431777954,Construction Error
1,9,4,10,2,0.9236666666666666,0.9598245614035088,0.23666666666666666,0.23666666666666666,0.23666666666666666,4.982726335525513,Construction Error
